Model,MSO4032,,,,
Firmware Version,2.68,,,,
,,,,,
Waveform Type,ANALOG,,,Waveform Type,ANALOG
Point Format,Y,,,Point Format,Y
Horizontal Units,s,,,Horizontal Units,s
Horizontal Scale,4,,,Horizontal Scale,4.00E-08
Horizontal Delay,0,,,Horizontal Delay,0
Sample Interval,0.004,,,Sample Interval,4.00E-10
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,1,,,Probe Attenuation,1
Vertical Units,V,,,Vertical Units,V
Vertical Offset,0,,,Vertical Offset,0
Vertical Scale,0.02,,,Vertical Scale,0.02
Vertical Position,0,,,Vertical Position,0
,,,,,
,,,,,
,,,,,
Label,,,,Label,
TIME,CH1,CH2,,TIME,REF1
3.44E+00,-0.0024,-0.0052,,3.44E-07,0.0056
3.44E+00,0.0064,-0.0044,,3.44E-07,0.0056
3.44E+00,0.0184,-0.0044,,3.44E-07,0.0056
3.45E+00,-0.0016,-0.0052,,3.45E-07,0.0056
3.45E+00,-0.0016,-0.0044,,3.45E-07,0.0064
3.46E+00,0.0176,-0.006,,3.46E-07,0.008
3.46E+00,0,-0.0052,,3.46E-07,0.0064
3.46E+00,-0.0016,-0.006,,3.46E-07,0.0072
3.47E+00,0.0168,-0.0052,,3.47E-07,0.0088
3.47E+00,-0.0024,-0.0052,,3.47E-07,0.0088
3.48E+00,-0.0008,-0.0068,,3.48E-07,0.0088
3.48E+00,0.0168,-0.0036,,3.48E-07,0.0088
3.48E+00,-0.0016,-0.006,,3.48E-07,0.0072
3.49E+00,-0.0016,-0.0052,,3.49E-07,0.0088
3.49E+00,0.0152,-0.0028,,3.49E-07,0.008
3.50E+00,-0.0024,-0.0052,,3.50E-07,0.0072
3.50E+00,-0.0016,-0.0052,,3.50E-07,0.0072
3.50E+00,0.0168,-0.0036,,3.50E-07,0.0072
3.51E+00,0.012,-0.0052,,3.51E-07,0.0064
3.51E+00,-0.0024,-0.0044,,3.51E-07,0.0072
3.52E+00,0.0104,-0.0036,,3.52E-07,0.0072
3.52E+00,0.016,-0.0028,,3.52E-07,0.0072
3.52E+00,-0.0016,-0.0068,,3.52E-07,0.0072
3.53E+00,0.0008,-0.0012,,3.53E-07,0.0072
3.53E+00,0.016,-0.0044,,3.53E-07,0.0072
3.54E+00,-0.0016,-0.0044,,3.54E-07,0.0072
3.54E+00,-0.0008,-0.0044,,3.54E-07,0.0064
3.54E+00,0.0144,-0.0036,,3.54E-07,0.0072
3.55E+00,-0.0024,-0.0052,,3.55E-07,0.0064
3.55E+00,0,-0.0036,,3.55E-07,0.0064
3.56E+00,0.0136,-0.0028,,3.56E-07,0.0064
3.56E+00,-0.0016,-0.0044,,3.56E-07,0.0072
3.56E+00,-0.0008,-0.0044,,3.56E-07,0.0072
3.57E+00,0.0128,-0.0004,,3.57E-07,0.0072
3.57E+00,-0.0032,-0.0052,,3.57E-07,0.0064
3.58E+00,-0.0024,-0.0036,,3.58E-07,0.0056
3.58E+00,0.0152,0.0004,,3.58E-07,0.0056
3.58E+00,0.0008,-0.006,,3.58E-07,0.0056
3.59E+00,-0.0008,-0.006,,3.59E-07,0.0064
3.59E+00,0.0128,0.0012,,3.59E-07,0.0064
3.60E+00,0.016,-0.0044,,3.60E-07,0.0056
3.60E+00,-0.0016,-0.0068,,3.60E-07,0.004
3.60E+00,0.0024,0.0012,,3.60E-07,0.0024
3.61E+00,0.0112,0.0012,,3.61E-07,0.0016
3.61E+00,-0.0024,-0.0044,,3.61E-07,0.0016
3.62E+00,-0.0016,-0.002,,3.62E-07,0.0016
3.62E+00,0.0112,-0.0004,,3.62E-07,0.0016
3.62E+00,-0.0016,-0.0084,,3.62E-07,0.0016
3.63E+00,-0.0016,-0.0028,,3.63E-07,0
3.63E+00,0.0104,0.002,,3.63E-07,0
3.64E+00,-0.0024,-0.0052,,3.64E-07,0
3.64E+00,-0.004,-0.0036,,3.64E-07,-0.0016
3.64E+00,0.0112,0.0004,,3.64E-07,-0.0016
3.65E+00,-0.0024,-0.0044,,3.65E-07,-0.0024
3.65E+00,-0.0008,-0.0044,,3.65E-07,-0.0024
3.66E+00,0.0104,0.0052,,3.66E-07,-0.0024
3.66E+00,-0.0008,-0.0052,,3.66E-07,-0.0024
3.66E+00,-0.0032,-0.0036,,3.66E-07,-0.0016
3.67E+00,0.0096,0.0052,,3.67E-07,-0.0024
3.67E+00,0.0096,-0.0052,,3.67E-07,-0.0024
3.68E+00,-0.0008,-0.0044,,3.68E-07,-0.0032
3.68E+00,0.0024,0.0052,,3.68E-07,-0.004
3.68E+00,0.008,0.0044,,3.68E-07,-0.004
3.69E+00,-0.0024,-0.006,,3.69E-07,-0.0056
3.69E+00,-0.0008,0.0004,,3.69E-07,-0.004
3.70E+00,0.008,0.0076,,3.70E-07,-0.004
3.70E+00,-0.0008,-0.0052,,3.70E-07,-0.0024
3.70E+00,-0.0024,-0.0012,,3.70E-07,-0.0032
3.71E+00,0.0072,0.0068,,3.71E-07,-0.0024
3.71E+00,-0.0048,-0.0044,,3.71E-07,-0.0008
3.72E+00,-0.0016,-0.006,,3.72E-07,-0.0016
3.72E+00,0.008,0.006,,3.72E-07,-0.0008
3.72E+00,-0.0024,-0.0052,,3.72E-07,-0.0008
3.73E+00,-0.0048,-0.0044,,3.73E-07,-0.0016
3.73E+00,0.0096,0.006,,3.73E-07,-0.0016
3.74E+00,-0.004,0.0004,,3.74E-07,-0.0024
3.74E+00,-0.0024,-0.006,,3.74E-07,-0.0016
3.74E+00,0.0056,0.0092,,3.74E-07,-0.0024
3.75E+00,0.0032,-0.0012,,3.75E-07,-0.0024
3.75E+00,-0.0024,-0.006,,3.75E-07,-0.0016
3.76E+00,0.0032,0.0084,,3.76E-07,-0.0024
3.76E+00,0.0072,0.0028,,3.76E-07,-0.0032
3.76E+00,-0.0016,-0.0044,,3.76E-07,-0.0024
3.77E+00,0,0.0076,,3.77E-07,-0.0032
3.77E+00,0.0064,0.0084,,3.77E-07,-0.0024
3.78E+00,-0.0024,-0.006,,3.78E-07,-0.0032
3.78E+00,-0.0016,-0.0004,,3.78E-07,-0.0024
3.78E+00,0.0048,0.0116,,3.78E-07,-0.0024
3.79E+00,-0.0024,-0.0044,,3.79E-07,-0.0008
3.79E+00,-0.0024,-0.0044,,3.79E-07,-0.0016
3.80E+00,0.0048,0.01,,3.80E-07,-0.0016
3.80E+00,-0.0016,-0.0044,,3.80E-07,-0.0008
3.80E+00,-0.0016,-0.0012,,3.80E-07,-0.0016
3.81E+00,0.0048,0.0116,,3.81E-07,-0.0024
3.81E+00,-0.004,-0.0036,,3.81E-07,-0.0048
3.82E+00,-0.0024,-0.0044,,3.82E-07,-0.004
3.82E+00,0.0048,0.0116,,3.82E-07,-0.0048
3.82E+00,-0.0024,-0.0028,,3.82E-07,-0.0048
3.83E+00,-0.0032,-0.002,,3.83E-07,-0.0048
3.83E+00,0.0016,0.014,,3.83E-07,-0.004
3.84E+00,0.0024,-0.002,,3.84E-07,-0.0024
3.84E+00,-0.004,-0.0028,,3.84E-07,-0.0016
3.84E+00,0,0.0092,,3.84E-07,-0.0016
3.85E+00,0.0024,0.014,,3.85E-07,-0.0008
3.85E+00,-0.0032,-0.0052,,3.85E-07,-0.0008
3.86E+00,-0.0032,0.0036,,3.86E-07,-0.0016
3.86E+00,0.0008,0.0124,,3.86E-07,-0.0016
3.86E+00,-0.0024,-0.0044,,3.86E-07,-0.0024
3.87E+00,-0.004,-0.0052,,3.87E-07,-0.0024
3.87E+00,0.0024,0.014,,3.87E-07,-0.0024
3.88E+00,-0.0024,-0.002,,3.88E-07,-0.0008
3.88E+00,-0.0024,-0.0036,,3.88E-07,-0.0016
3.88E+00,0.0008,0.014,,3.88E-07,-0.0008
3.89E+00,-0.004,-0.0036,,3.89E-07,-0.0008
3.89E+00,-0.0024,-0.0036,,3.89E-07,-0.0008
3.90E+00,0.0008,0.0132,,3.90E-07,-0.0016
3.90E+00,-0.004,-0.002,,3.90E-07,-0.0016
3.90E+00,-0.0024,-0.0028,,3.90E-07,-0.0024
3.91E+00,0.0024,0.0172,,3.91E-07,-0.0032
3.91E+00,0.0016,-0.0036,,3.91E-07,-0.0032
3.92E+00,-0.0032,-0.0036,,3.92E-07,-0.004
3.92E+00,-0.0024,0.0156,,3.92E-07,-0.0016
3.92E+00,0.0008,0.0124,,3.92E-07,-0.0024
3.93E+00,-0.0024,-0.0036,,3.93E-07,-0.0024
3.93E+00,-0.0032,0.01,,3.93E-07,-0.0024
3.94E+00,0,0.0172,,3.94E-07,-0.0024
3.94E+00,-0.0032,-0.0028,,3.94E-07,-0.0032
3.94E+00,-0.004,-0.0012,,3.94E-07,-0.0032
3.95E+00,-0.0008,0.0148,,3.95E-07,-0.0024
3.95E+00,-0.0024,-0.0044,,3.95E-07,-0.0024
3.96E+00,-0.0032,-0.0036,,3.96E-07,-0.0016
3.96E+00,-0.0008,0.0164,,3.96E-07,-0.0024
3.96E+00,-0.0032,-0.0044,,3.96E-07,-0.0024
3.97E+00,-0.004,-0.0036,,3.97E-07,-0.0008
3.97E+00,-0.0024,0.0188,,3.97E-07,-0.0008
3.98E+00,-0.0032,-0.0044,,3.98E-07,-0.0008
3.98E+00,-0.0024,-0.0028,,3.98E-07,-0.0008
3.98E+00,-0.0008,0.0172,,3.98E-07,-0.0008
3.99E+00,-0.0008,-0.002,,3.99E-07,-0.0008
3.99E+00,-0.0016,-0.002,,3.99E-07,-0.0016
4.00E+00,-0.0016,0.0188,,4.00E-07,-0.0024
4.00E+00,0,0.0012,,4.00E-07,-0.0032
4.00E+00,-0.0008,-0.002,,4.00E-07,-0.004
4.01E+00,-0.0008,0.0156,,4.01E-07,-0.0024
4.01E+00,-0.0024,0.0212,,4.01E-07,-0.004
4.02E+00,-0.004,-0.002,,4.02E-07,-0.0024
4.02E+00,-0.0032,0.0044,,4.02E-07,-0.0016
4.02E+00,-0.0024,0.0164,,4.02E-07,-0.0016
4.03E+00,-0.004,-0.0036,,4.03E-07,-0.0008
4.03E+00,-0.0024,-0.006,,4.03E-07,-0.0008
4.04E+00,-0.0016,0.0172,,4.04E-07,-0.0008
4.04E+00,-0.0024,-0.0036,,4.04E-07,-0.0032
4.04E+00,-0.0016,-0.0036,,4.04E-07,-0.0032
4.05E+00,-0.0008,0.0188,,4.05E-07,-0.004
4.05E+00,-0.0016,-0.0044,,4.05E-07,-0.0048
4.06E+00,-0.0024,-0.0052,,4.06E-07,-0.004
4.06E+00,-0.0032,0.0188,,4.06E-07,-0.004
4.06E+00,-0.0024,-0.0044,,4.06E-07,-0.0024
4.07E+00,-0.004,-0.0036,,4.07E-07,-0.0016
4.07E+00,-0.0008,0.0204,,4.07E-07,-0.0016
4.08E+00,-0.0016,-0.0036,,4.08E-07,-0.0008
4.08E+00,-0.0048,-0.002,,4.08E-07,-0.0016
4.08E+00,-0.0024,0.0196,,4.08E-07,-0.0016
4.09E+00,-0.0032,0.0188,,4.09E-07,-0.0024
4.09E+00,-0.004,-0.002,,4.09E-07,-0.004
4.10E+00,-0.0016,0.0076,,4.10E-07,-0.0032
4.10E+00,-0.0024,0.0188,,4.10E-07,-0.0032
4.10E+00,-0.0032,-0.0052,,4.10E-07,-0.0024
4.11E+00,-0.0024,-0.0044,,4.11E-07,-0.0032
4.11E+00,-0.0032,0.0172,,4.11E-07,-0.0032
4.12E+00,-0.0032,-0.0044,,4.12E-07,-0.0032
4.12E+00,-0.0048,-0.0044,,4.12E-07,-0.0016
4.12E+00,-0.0032,0.0156,,4.12E-07,-0.0016
4.13E+00,-0.0024,-0.0036,,4.13E-07,-0.0024
4.13E+00,-0.004,-0.0052,,4.13E-07,-0.0016
4.14E+00,-0.0008,0.0156,,4.14E-07,-0.0016
4.14E+00,-0.0032,-0.0036,,4.14E-07,-0.0024
4.14E+00,-0.0016,-0.0028,,4.14E-07,-0.0024
4.15E+00,-0.0024,0.0188,,4.15E-07,-0.0024
4.15E+00,-0.0008,-0.0044,,4.15E-07,-0.0024
4.16E+00,-0.0032,-0.0028,,4.16E-07,-0.0024
4.16E+00,-0.0024,0.0164,,4.16E-07,-0.0032
4.16E+00,-0.0024,0.01,,4.16E-07,-0.004
4.17E+00,-0.004,-0.0036,,4.17E-07,-0.004
4.17E+00,-0.0024,0.014,,4.17E-07,-0.0024
4.18E+00,-0.0008,0.0188,,4.18E-07,-0.0024
4.18E+00,-0.0016,-0.0044,,4.18E-07,-0.0024
4.18E+00,-0.0024,0.0012,,4.18E-07,-0.0024
4.19E+00,-0.0024,0.0164,,4.19E-07,-0.0016
4.19E+00,-0.0024,-0.0036,,4.19E-07,-0.0024
4.20E+00,-0.0032,-0.0044,,4.20E-07,-0.0016
4.20E+00,-0.0008,0.018,,4.20E-07,-0.0008
4.20E+00,-0.004,-0.002,,4.20E-07,-0.0008
4.21E+00,-0.0048,-0.0028,,4.21E-07,0
4.21E+00,-0.0016,0.018,,4.21E-07,-0.0008
4.22E+00,-0.004,-0.0044,,4.22E-07,0.0008
4.22E+00,-0.004,-0.0028,,4.22E-07,0.0016
4.22E+00,-0.004,0.0212,,4.22E-07,0.004
4.23E+00,-0.0032,-0.002,,4.23E-07,0.004
4.23E+00,-0.0008,-0.0036,,4.23E-07,0.0048
4.24E+00,-0.0024,0.0204,,4.24E-07,0.0064
4.24E+00,-0.0024,-0.006,,4.24E-07,0.0064
4.24E+00,-0.0024,-0.0044,,4.24E-07,0.008
4.25E+00,-0.0016,0.0164,,4.25E-07,0.0088
4.25E+00,-0.0032,0.0188,,4.25E-07,0.0088
4.26E+00,-0.0032,-0.0028,,4.26E-07,0.0088
4.26E+00,-0.0024,0.0052,,4.26E-07,0.008
4.26E+00,-0.0032,0.018,,4.26E-07,0.008
4.27E+00,-0.0024,-0.0044,,4.27E-07,0.0072
4.27E+00,-0.0008,-0.0028,,4.27E-07,0.0064
4.28E+00,-0.0024,0.018,,4.28E-07,0.0064
4.28E+00,-0.0032,-0.0036,,4.28E-07,0.0088
4.28E+00,-0.0024,0.0012,,4.28E-07,0.0088
4.29E+00,-0.0016,0.0188,,4.29E-07,0.0096
4.29E+00,-0.004,-0.0028,,4.29E-07,0.008
4.30E+00,-0.0024,-0.0036,,4.30E-07,0.008
4.30E+00,-0.0024,0.0188,,4.30E-07,0.0064
4.30E+00,-0.0024,-0.0044,,4.30E-07,0.0056
4.31E+00,-0.004,-0.0044,,4.31E-07,0.0064
4.31E+00,-0.0032,0.0188,,4.31E-07,0.0064
4.32E+00,-0.004,-0.0036,,4.32E-07,0.0056
4.32E+00,-0.0032,-0.0012,,4.32E-07,0.0056
4.32E+00,-0.0008,0.0188,,4.32E-07,0.0072
4.33E+00,-0.0008,0.0164,,4.33E-07,0.0064
4.33E+00,-0.004,-0.002,,4.33E-07,0.0064
4.34E+00,-0.0016,0.0108,,4.34E-07,0.0088
4.34E+00,-0.0008,0.018,,4.34E-07,0.0088
4.34E+00,-0.0024,-0.0028,,4.34E-07,0.0088
4.35E+00,-0.0024,-0.002,,4.35E-07,0.008
4.35E+00,-0.0024,0.0164,,4.35E-07,0.0072
4.36E+00,-0.0024,-0.0028,,4.36E-07,0.0064
4.36E+00,-0.0008,-0.0028,,4.36E-07,0.0064
4.36E+00,-0.0032,0.0156,,4.36E-07,0.0064
4.37E+00,-0.004,-0.0028,,4.37E-07,0.008
4.37E+00,-0.0048,-0.0044,,4.37E-07,0.0088
4.38E+00,-0.0008,0.0164,,4.38E-07,0.0088
4.38E+00,-0.004,-0.0012,,4.38E-07,0.0104
4.38E+00,-0.004,-0.0028,,4.38E-07,0.0104
4.39E+00,-0.0008,0.0156,,4.39E-07,0.0096
4.39E+00,-0.0016,-0.0044,,4.39E-07,0.008
4.40E+00,-0.0016,-0.0028,,4.40E-07,0.0072
4.40E+00,-0.0008,0.0172,,4.40E-07,0.0072
4.40E+00,-0.0008,0.002,,4.40E-07,0.0064
4.41E+00,-0.0016,-0.0036,,4.41E-07,0.0056
4.41E+00,-0.0016,0.0156,,4.41E-07,0.0064
4.42E+00,-0.0008,0.0164,,4.42E-07,0.0064
4.42E+00,-0.004,-0.0044,,4.42E-07,0.0064
4.42E+00,-0.004,0.0036,,4.42E-07,0.0064
4.43E+00,0.0016,0.0156,,4.43E-07,0.008
4.43E+00,-0.0016,-0.0028,,4.43E-07,0.0088
4.44E+00,-0.0024,-0.0052,,4.44E-07,0.0072
4.44E+00,0.0008,0.0164,,4.44E-07,0.0072
4.44E+00,-0.004,-0.0036,,4.44E-07,0.0072
4.45E+00,-0.0008,-0.0028,,4.45E-07,0.0064
4.45E+00,0,0.014,,4.45E-07,0.0056
4.46E+00,-0.0024,-0.0052,,4.46E-07,0.0056
4.46E+00,-0.0032,-0.0036,,4.46E-07,0.0064
4.46E+00,0.0032,0.014,,4.46E-07,0.0056
4.47E+00,-0.0024,-0.0044,,4.47E-07,0.0072
4.47E+00,-0.0024,-0.0028,,4.47E-07,0.008
4.48E+00,0.0024,0.0124,,4.48E-07,0.0088
4.48E+00,0.0016,-0.0052,,4.48E-07,0.0096
4.48E+00,-0.004,-0.0044,,4.48E-07,0.0096
4.49E+00,0,0.0116,,4.49E-07,0.0088
4.49E+00,0.0024,0.0124,,4.49E-07,0.008
4.50E+00,-0.0032,-0.0044,,4.50E-07,0.0064
4.50E+00,-0.0032,0.0044,,4.50E-07,0.0064
4.50E+00,0.0048,0.0108,,4.50E-07,0.0064
4.51E+00,-0.0024,-0.006,,4.51E-07,0.008
4.51E+00,0,-0.0012,,4.51E-07,0.008
4.52E+00,0.0056,0.0076,,4.52E-07,0.0088
4.52E+00,-0.0016,-0.0052,,4.52E-07,0.0072
4.52E+00,-0.0024,-0.0036,,4.52E-07,0.008
4.53E+00,0.0056,0.0084,,4.53E-07,0.0072
4.53E+00,-0.004,-0.0028,,4.53E-07,0.0072
4.54E+00,-0.0016,-0.0044,,4.54E-07,0.0056
4.54E+00,0.0056,0.0076,,4.54E-07,0.0064
4.54E+00,-0.004,-0.0044,,4.54E-07,0.0064
4.55E+00,-0.0008,-0.0036,,4.55E-07,0.0064
4.55E+00,0.008,0.0068,,4.55E-07,0.0072
4.56E+00,0.0048,-0.0036,,4.56E-07,0.0088
4.56E+00,-0.0024,-0.0044,,4.56E-07,0.008
4.56E+00,0.0024,0.0068,,4.56E-07,0.008
4.57E+00,0.0072,0.0044,,4.57E-07,0.0072
4.57E+00,-0.0024,-0.0028,,4.57E-07,0.0064
4.58E+00,-0.0016,0.0028,,4.58E-07,0.0064
4.58E+00,0.0104,0.0076,,4.58E-07,0.0056
4.58E+00,-0.0032,-0.0028,,4.58E-07,0.0048
4.59E+00,-0.004,-0.002,,4.59E-07,0.0048
4.59E+00,0.0096,0.0044,,4.59E-07,0.004
4.60E+00,-0.0024,-0.0036,,4.60E-07,0.004
4.60E+00,-0.0024,-0.0052,,4.60E-07,0.0032
4.60E+00,0.0096,0.0068,,4.60E-07,0.0016
4.61E+00,-0.0024,-0.0028,,4.61E-07,0.0016
4.61E+00,-0.0016,-0.006,,4.61E-07,0.0016
4.62E+00,0.0104,0.006,,4.62E-07,0.0016
4.62E+00,-0.0024,-0.0044,,4.62E-07,0.0008
4.62E+00,-0.004,-0.0028,,4.62E-07,0.0008
4.63E+00,0.012,0.0036,,4.63E-07,0.0008
4.63E+00,-0.0016,-0.0036,,4.63E-07,0.0008
4.64E+00,-0.0016,-0.0052,,4.64E-07,0
4.64E+00,0.0104,0.0036,,4.64E-07,-0.0008
4.64E+00,0.0112,-0.0052,,4.64E-07,-0.0024
4.65E+00,-0.004,-0.0044,,4.65E-07,-0.0016
4.65E+00,0.0016,0.0012,,4.65E-07,-0.0024
4.66E+00,0.0128,0.0036,,4.66E-07,-0.0024
4.66E+00,0,-0.0052,,4.66E-07,-0.0032
4.66E+00,-0.0024,-0.0036,,4.66E-07,-0.0024
4.67E+00,0.012,-0.0012,,4.67E-07,-0.004
4.67E+00,-0.0008,-0.0044,,4.67E-07,-0.0032
4.68E+00,-0.0016,-0.0044,,4.68E-07,-0.004
4.68E+00,0.0128,-0.0012,,4.68E-07,-0.0048
4.68E+00,-0.0008,-0.0036,,4.68E-07,-0.0032
4.69E+00,0,-0.0076,,4.69E-07,-0.0024
4.69E+00,0.0136,-0.0012,,4.69E-07,-0.0032
4.70E+00,-0.0016,-0.0036,,4.70E-07,-0.0016
4.70E+00,-0.0024,-0.0044,,4.70E-07,-0.0024
4.70E+00,0.0152,-0.0028,,4.70E-07,-0.0016
4.71E+00,-0.0016,-0.0052,,4.71E-07,-0.0024
4.71E+00,-0.0016,-0.0044,,4.71E-07,-0.004
4.72E+00,0.0136,-0.002,,4.72E-07,-0.0024
4.72E+00,0.0136,-0.0044,,4.72E-07,-0.0032
4.72E+00,-0.0016,-0.0036,,4.72E-07,-0.0024
4.73E+00,0.008,-0.0028,,4.73E-07,-0.0016
4.73E+00,0.0152,-0.0036,,4.73E-07,-0.0016
4.74E+00,-0.0016,-0.0052,,4.74E-07,-0.0008
4.74E+00,-0.0008,-0.0036,,4.74E-07,0
4.74E+00,0.0136,-0.0036,,4.74E-07,-0.0008
4.75E+00,0,-0.0044,,4.75E-07,-0.0016
4.75E+00,-0.0008,-0.006,,4.75E-07,-0.0016
4.76E+00,0.016,-0.0044,,4.76E-07,-0.0024
4.76E+00,-0.0016,-0.0044,,4.76E-07,-0.0024
4.76E+00,0,-0.0036,,4.76E-07,-0.0016
4.77E+00,0.0152,-0.0004,,4.77E-07,-0.0016
4.77E+00,-0.0008,-0.0044,,4.77E-07,-0.0024
4.78E+00,0,-0.0052,,4.78E-07,-0.0016
4.78E+00,0.0168,-0.0044,,4.78E-07,-0.0016
4.78E+00,-0.0016,-0.0036,,4.78E-07,-0.0016
4.79E+00,-0.0024,-0.0044,,4.79E-07,-0.0024
4.79E+00,0.016,-0.0028,,4.79E-07,-0.0024
4.80E+00,0.0064,-0.0044,,4.80E-07,-0.0016
4.80E+00,-0.0008,-0.0036,,4.80E-07,-0.0024
4.80E+00,0.0136,-0.0044,,4.80E-07,-0.0016
4.81E+00,0.0176,-0.0004,,4.81E-07,-0.0016
4.81E+00,-0.0024,-0.0028,,4.81E-07,-0.0016
4.82E+00,0.0024,-0.0028,,4.82E-07,-0.0024
4.82E+00,0.016,-0.0044,,4.82E-07,-0.0032
4.82E+00,-0.0008,-0.0036,,4.82E-07,-0.0024
4.83E+00,-0.0016,-0.0036,,4.83E-07,-0.0032
4.83E+00,0.0152,-0.0052,,4.83E-07,-0.0032
4.84E+00,-0.0016,-0.0044,,4.84E-07,-0.004
4.84E+00,-0.0008,-0.006,,4.84E-07,-0.0032
4.84E+00,0.0192,-0.0036,,4.84E-07,-0.0032
4.85E+00,-0.0008,-0.0044,,4.85E-07,-0.0016
4.85E+00,-0.0016,-0.0036,,4.85E-07,-0.0016
4.86E+00,0.016,-0.0044,,4.86E-07,-0.0024
4.86E+00,-0.0016,-0.0044,,4.86E-07,-0.0024
4.86E+00,-0.0008,-0.0052,,4.86E-07,-0.0024
4.87E+00,0.0192,-0.0028,,4.87E-07,-0.0032
4.87E+00,-0.0016,-0.0036,,4.87E-07,-0.0032
4.88E+00,-0.0024,-0.0052,,4.88E-07,-0.0032
4.88E+00,0.0136,-0.0036,,4.88E-07,-0.0032
4.88E+00,0.0168,-0.0052,,4.88E-07,-0.0048
4.89E+00,-0.0032,-0.0036,,4.89E-07,-0.0024
4.89E+00,0.0072,-0.006,,4.89E-07,-0.0024
4.90E+00,0.0152,-0.0036,,4.90E-07,-0.0016
4.90E+00,-0.0016,-0.0044,,4.90E-07,-0.0008
4.90E+00,-0.0008,-0.0036,,4.90E-07,-0.0016
4.91E+00,0.0144,-0.0044,,4.91E-07,-0.0016
4.91E+00,-0.0032,-0.006,,4.91E-07,-0.0008
4.92E+00,-0.0008,-0.006,,4.92E-07,-0.0016
4.92E+00,0.0176,-0.0036,,4.92E-07,-0.0024
4.92E+00,-0.0024,-0.006,,4.92E-07,-0.0024
4.93E+00,-0.0016,-0.0044,,4.93E-07,-0.0024
4.93E+00,0.0168,-0.0036,,4.93E-07,-0.0032
4.94E+00,-0.0008,-0.0036,,4.94E-07,-0.0032
4.94E+00,-0.0024,-0.0044,,4.94E-07,-0.0016
4.94E+00,0.0168,-0.002,,4.94E-07,-0.0016
4.95E+00,-0.0016,-0.0052,,4.95E-07,-0.0016
4.95E+00,-0.0024,-0.0044,,4.95E-07,-0.0008
4.96E+00,0.0152,-0.002,,4.96E-07,-0.0008
4.96E+00,0.0088,-0.0052,,4.96E-07,-0.0016
4.96E+00,-0.0024,-0.0052,,4.96E-07,-0.0016
4.97E+00,0.0104,-0.0036,,4.97E-07,-0.0016
4.97E+00,0.0136,-0.0036,,4.97E-07,-0.0016
4.98E+00,-0.0016,-0.0052,,4.98E-07,-0.0024
4.98E+00,0,-0.0004,,4.98E-07,-0.0024
4.98E+00,0.0128,-0.0004,,4.98E-07,-0.0032
4.99E+00,-0.0008,-0.0052,,4.99E-07,-0.0032
4.99E+00,-0.0024,-0.0068,,4.99E-07,-0.004
5.00E+00,0.0128,-0.0012,,5.00E-07,-0.004
5.00E+00,-0.0008,-0.0052,,5.00E-07,-0.0048
5.00E+00,-0.0008,-0.0044,,5.00E-07,-0.0048
5.01E+00,0.0136,-0.0012,,5.01E-07,-0.0048
5.01E+00,-0.0024,-0.0044,,5.01E-07,-0.0024
5.02E+00,-0.0016,-0.0052,,5.02E-07,-0.0024
5.02E+00,0.0144,-0.002,,5.02E-07,-0.0016
5.02E+00,-0.0024,-0.006,,5.02E-07,-0.0016
5.03E+00,-0.0016,-0.0044,,5.03E-07,-0.0016
5.03E+00,0.0152,0.0004,,5.03E-07,0
5.04E+00,-0.0016,-0.0052,,5.04E-07,-0.0008
5.04E+00,0,-0.0036,,5.04E-07,-0.0008
5.04E+00,0.0104,0.0012,,5.04E-07,-0.0008
5.05E+00,0.0136,-0.0052,,5.05E-07,-0.0008
5.05E+00,-0.0016,-0.0044,,5.05E-07,-0.0016
5.06E+00,0.0032,0.0004,,5.06E-07,-0.0016
5.06E+00,0.012,-0.0004,,5.06E-07,-0.0024
5.06E+00,-0.0024,-0.0044,,5.06E-07,-0.0024
5.07E+00,-0.0016,-0.002,,5.07E-07,-0.0032
5.07E+00,0.012,-0.0004,,5.07E-07,-0.0032
5.08E+00,0,-0.0044,,5.08E-07,-0.004
5.08E+00,-0.0016,-0.0052,,5.08E-07,-0.0032
5.08E+00,0.0112,0.002,,5.08E-07,-0.0024
5.09E+00,-0.0016,-0.0052,,5.09E-07,-0.0024
5.09E+00,-0.0008,-0.0044,,5.09E-07,-0.0032
5.10E+00,0.0112,0.0004,,5.10E-07,-0.0024
5.10E+00,-0.0016,-0.0044,,5.10E-07,-0.0024
5.10E+00,-0.0008,-0.006,,5.10E-07,-0.0024
5.11E+00,0.0104,0.0028,,5.11E-07,-0.0024
5.11E+00,-0.0016,-0.0036,,5.11E-07,-0.0024
5.12E+00,-0.0016,-0.0036,,5.12E-07,-0.0016
5.12E+00,0.0112,0.0044,,5.12E-07,-0.0024
5.12E+00,0.008,-0.0044,,5.12E-07,-0.0032
5.13E+00,-0.0024,-0.0044,,5.13E-07,-0.0024
5.13E+00,0.0024,0.0036,,5.13E-07,-0.0024
5.14E+00,0.0104,0.002,,5.14E-07,-0.0024
5.14E+00,-0.0024,-0.0036,,5.14E-07,-0.0024
5.14E+00,0,0.0012,,5.14E-07,-0.0024
5.15E+00,0.0104,0.0052,,5.15E-07,-0.0024
5.15E+00,-0.0008,-0.0044,,5.15E-07,-0.0024
5.16E+00,-0.0024,-0.002,,5.16E-07,-0.0016
5.16E+00,0.0088,0.0028,,5.16E-07,-0.0016
